5,3,3,3,3,5,3,3,5,3,3,3,3,3,3,5,5,3,3,3,5,5,5,5,5,5,3,3,3,5,5,5,5,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,5,7,7,7,3,3,5,3,3,5,3,3,3,3,3,5,3,3,3,5,3,3,5,3,3,3,3,3,5
5,3,3,3,3,5,3,3,5,5,5,5,3,3,3,7,7,3,3,3,5,7,7,7,7,5,3,3,3,7,7,7,7,7,7,7,7,5,5,5,5,5,5,3,3,3,3,3,3,3,3,5,3,3,3,3,3,5,3,3,5,3,3,3,3,3,5,3,3,3,5,5,5,5,3,3,3,3,3,5
5,3,3,3,3,5,3,3,7,7,7,5,3,3,3,3,3,3,3,3,5,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,7,7,7,7,7,5,3,3,3,3,3,3,3,3,5,3,3,3,3,3,5,3,3,7,3,3,5,5,5,5,3,3,3,7,7,7,5,3,3,3,3,3,5
5,3,3,3,3,5,3,3,3,3,3,5,3,3,3,3,3,3,3,3,5,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,5,3,3,3,5,3,3,3,3,3,5,3,3,3,3,3,5,7,7,7,3,3,3,3,3,3,5,3,3,3,3,3,5
5,3,3,3,3,5,3,3,3,3,3,5,3,3,3,3,3,3,3,3,5,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,7,7,7,5,3,3,3,5,5,5,5,3,3,5,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3,5,3,3,3,3,3,5
5,3,3,3,3,5,3,3,3,3,3,5,3,3,3,3,3,3,3,3,5,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,3,3,7,7,7,7,3,3,5,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3,5,3,3,3,3,3,5
5,3,3,3,3,5,3,3,3,3,3,5,3,3,5,5,5,5,5,5,5,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3,5,3,3,3,3,3,5,3,3,3,3,3,5,5,5,5,5,3,3,3,3,3,5
5,3,3,3,3,5,3,3,3,3,3,5,5,5,5,7,7,7,7,5,7,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,3,3,3,3,3,7,7,7,5,7,3,3,3,3,3,5
5,3,3,3,3,5,3,3,3,3,3,7,7,7,7,3,3,3,3,5,3,3,3,3,3,5,7,7,7,7,7,7,7,7,7,7,5,3,3,3,3,3,5,5,5,5,5,5,3,3,3,3,3,3,3,3,3,5,7,7,7,7,7,7,3,3,3,3,3,3,3,3,5,3,3,3,3,3,3,5
5,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,5,3,3,3,3,3,5,7,7,7,7,7,3,3,3,3,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,5,3,3,3,5
5,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,5,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,3,3,3,3,3,3,5,5,5,5,5,3,3,7,7,7,5,3,3,3,5
5,3,3,3,3,5,5,5,5,5,5,5,3,3,3,3,3,3,3,5,3,3,3,3,3,5,3,3,3,3,3,5,3,3,3,3,5,3,3,3,3,3,5,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,3,3,3,3,3,3,3,5,7,7,7,5,3,3,3,3,3,5,3,3,3,5
5,3,3,3,3,7,7,7,7,7,7,7,3,3,3,3,3,3,3,5,3,3,3,3,3,5,3,3,3,3,3,5,3,3,3,3,5,3,3,3,3,3,5,3,3,3,3,3,5,5,5,7,7,5,7,7,7,7,3,3,3,3,5,3,3,5,3,3,3,5,3,3,3,3,3,5,3,3,3,5
5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,3,3,3,3,5,5,5,5,5,5,5,3,3,3,3,5,3,3,3,3,3,5,3,3,3,3,3,7,7,7,3,3,5,3,3,3,3,3,3,3,3,5,3,3,5,3,3,3,5,3,3,3,3,3,5,3,3,3,5
5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,3,3,3,3,7,7,7,5,7,7,7,3,3,3,3,5,3,3,3,3,3,5,3,3,5,3,3,3,3,3,3,3,5,3,3,3,3,3,3,3,3,5,3,3,5,3,3,3,5,3,3,3,3,3,5,3,3,3,5
5,3,3,3,3,5,5,5,5,5,5,5,3,3,3,3,3,3,3,5,3,3,3,3,3,3,3,3,5,3,3,3,3,3,3,3,5,3,3,3,3,3,5,3,3,5,3,3,3,3,3,3,3,5,3,3,3,3,3,3,3,3,5,3,3,5,3,3,3,5,3,3,3,3,3,5,3,3,3,5
5,3,3,3,3,5,7,7,7,7,7,7,3,3,3,3,3,3,3,5,3,3,3,5,3,3,3,3,5,3,3,3,3,3,3,3,5,3,3,3,3,3,5,3,3,5,5,5,5,5,5,5,5,5,3,3,3,3,3,3,3,3,5,3,3,5,3,3,3,5,3,3,3,3,3,5,3,3,3,5
5,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,3,3,5,3,3,3,3,5,3,3,3,5,5,5,5,5,3,3,3,3,3,5,3,3,7,7,7,7,7,7,7,7,5,3,3,3,3,3,3,3,3,5,3,3,5,3,3,3,5,3,3,3,5,5,5,3,3,3,5
5,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,3,3,5,3,3,3,3,5,3,3,3,5,3,3,3,3,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,5,5,3,3,5,3,3,3,5,3,3,3,5,7,7,3,3,3,5
5,3,3,3,3,5,3,3,3,5,5,5,5,5,5,5,5,5,5,5,3,3,3,5,5,5,5,5,5,3,3,3,5,3,3,3,3,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,7,7,7,7,7,7,7,7,7,7,3,3,5,3,3,3,5,3,3,3,5,3,3,3,3,3,5
5,3,3,3,3,5,3,3,3,5,7,7,7,7,7,7,7,7,7,7,3,3,3,7,7,7,7,7,5,3,3,3,5,3,3,3,3,3,3,3,3,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,3,3,5,3,3,3,5,3,3,3,3,3,5
5,3,3,3,3,5,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,3,3,5,3,3,3,5,3,3,3,3,5,7,3,3,3,3,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,3,3,5,3,3,3,5,3,3,3,3,3,5
5,3,3,3,3,5,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,3,3,5,3,3,3,5,5,5,5,5,5,3,3,3,3,3,7,7,7,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,5,3,3,3,5,3,3,3,3,3,5
5,3,3,3,3,5,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,3,3,5,3,3,3,7,7,7,7,7,7,3,3,3,3,3,3,3,3,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,3,3,3,5,3,3,3,5,5,5,5,3,3,5
5,3,3,3,3,5,5,5,5,5,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,3,3,3,3,3,5,3,3,5
5,3,3,3,3,5,7,7,7,7,3,3,3,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,3,3,3,3,3,5,3,3,5
5,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,7,3,3,3,3,3,3,3,3,3,5,5,5,5,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,3,3,3,5,3,3,5
5,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,7,7,7,3,3,3,5,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,3,3,3,5,5,5,5,3,3,5
5,3,3,3,3,7,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,7,7,7,3,3,5
5,3,3,3,3,3,3,3,5,5,5,5,5,5,5,7,7,7,5,7,7,7,7,7,5,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,5,5,3,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,3,3,3,3,5
5,3,3,3,3,3,3,3,5,7,7,7,7,7,7,3,3,3,5,3,3,3,3,3,5,5,5,5,3,3,3,3,3,5,7,7,7,7,7,7,7,7,7,3,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,5,3,3,3,3,3,5
5,3,3,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3,5,3,3,3,3,3,7,7,7,5,5,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,3,3,-1,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,7,7,7,7,7,3,3,3,3,3,5
5,3,3,3,3,3,3,3,7,3,3,3,3,3,3,3,3,3,5,3,3,3,3,3,3,3,3,7,7,7,7,7,7,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,3,3,3,3,3,3,3,5,7,7,7,7,7,7,7,7,7,7,3,3,3,3,3,3,3,3,3,3,5
5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,3,3,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5
5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,3,3,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
